cod_ibge,pop_total,pop_urbana_pct,perc_jovens_15_29,renda_per_capita,taxa_desemprego,taxa_analfabetismo_15,perc_esgoto_adequado,gini,idhm,idhm_renda,idhm_longevidade,idhm_educacao,perc_pobres,pib_per_capita,densidade_demografica,taxa_homicidios,alta_violencia
4323457,3863.0,60.2899,16.6451,1344.1,2.641,7.6,58.3229,0.44,0.662,0.645,0.827,0.544,14.24,50723.01320217448,7.600171559658297,0.0,0
4323507,2660.0,49.5489,18.3835,2168.24,0.274,5.66,0.5917,0.57,0.739,0.76,0.842,0.631,12.14,51527.81954887218,34.2536314000206,0.0,0
4323606,1590.0,34.1509,14.7799,2249.69,0.1287,1.14,3.3159,0.44,0.78,0.809,0.847,0.692,1.27,53603.14465408805,13.324729524751314,0.0,0
4323705,2783.0,41.466,17.1757,2018.17,0.5029,3.47,0.361,0.6,0.757,0.774,0.839,0.669,6.08,37194.75386273805,30.914665304036788,0.0,0
4323754,3260.0,31.9939,15.3681,1414.14,1.8755,6.09,0.5335,0.48,0.655,0.659,0.809,0.526,19.74,48934.969325153375,12.613463130769885,0.0,0
4323770,3098.0,54.9709,18.0116,2321.97,0.8593,0.84,3.3273,0.33,0.752,0.796,0.849,0.63,0.33,85487.41123305359,46.325233644859814,0.0,0
4323804,16463.0,99.8056,20.0996,2134.14,3.5298,1.66,14.3399,0.43,0.735,0.74,0.852,0.63,3.2,44533.80307355889,270.96912239120417,18.222681163821903,1
5000203,16741.0,82.1337,24.1742,1627.25,4.6185,5.84,0.9977,0.5,0.67,0.705,0.823,0.518,6.0,72392.62887521653,2.151368659078298,29.86679409832149,1
5000252,4537.0,65.0871,19.2418,1395.32,0.9378,7.37,59.2655,0.54,0.711,0.733,0.858,0.572,4.67,52436.41172581001,1.0317183465764097,0.0,0
5000609,39325.0,64.6637,25.1036,1281.38,1.6903,8.57,36.3343,0.56,0.673,0.683,0.818,0.546,20.69,51715.066751430386,9.377067068026598,20.343293070565796,1
5000708,24114.0,86.5099,21.3237,1196.18,4.6726,8.43,37.0612,0.47,0.663,0.663,0.789,0.557,14.29,25292.900389815044,8.277756952368398,20.73484282989135,1
5000807,7653.0,59.2839,20.2796,1265.5,2.6118,8.47,30.3811,0.51,0.67,0.676,0.826,0.538,14.67,53622.63164771985,2.2405645531738108,0.0,0
5000856,10729.0,79.1966,20.2162,1272.49,3.1827,8.77,32.9897,0.42,0.697,0.692,0.839,0.582,7.29,82385.40404511138,8.358334066930555,9.320533134495292,0
5000906,9303.0,77.2224,24.8092,980.8,1.5262,9.84,24.7481,0.54,0.643,0.633,0.799,0.526,25.93,93151.67150381597,8.488913222009307,42.99688272600236,1
5001003,27674.0,90.2797,23.7082,1465.45,2.5598,6.35,19.9786,0.46,0.697,0.717,0.804,0.588,6.02,59991.291464912916,10.05784149286658,7.22700007227,0
5001102,46803.0,78.839,22.5071,1307.08,2.7477,6.21,18.3,0.56,0.688,0.69,0.84,0.562,17.36,23862.65837659979,2.7389434535722663,14.956306219686772,1
5001243,10748.0,55.0707,26.2654,1083.72,1.366,10.98,4.6291,0.53,0.633,0.628,0.798,0.507,26.82,116821.82731671009,6.498736289649669,55.82433941198362,1
5001508,7940.0,71.0453,21.3602,1797.07,2.1999,7.27,1.097,0.51,0.681,0.694,0.848,0.537,10.56,98251.13350125945,2.360645365955034,25.188916876574307,1
5001904,23031.0,89.2536,22.5088,1453.7,4.3319,7.41,32.4958,0.47,0.71,0.698,0.847,0.606,8.09,45812.03595154357,9.626428854458728,8.683947722634711,0
5002001,10712.0,79.3036,21.4246,1366.25,4.3182,8.42,42.9421,0.56,0.684,0.702,0.814,0.559,12.99,56365.75802837939,5.864518241213898,37.34129947722181,1
5002100,21613.0,81.4325,22.9353,1166.61,4.3087,7.78,32.8032,0.61,0.698,0.699,0.83,0.585,18.26,43105.44579651136,4.360560422703806,18.50737981770231,1
5002159,8567.0,72.5575,20.5673,1334.74,2.667,8.56,65.8128,0.5,0.666,0.665,0.776,0.573,17.61,38818.83973386249,3.308820689495354,0.0,0
5002209,23659.0,82.4337,21.8606,1796.79,0.6917,6.82,77.2518,0.54,0.67,0.714,0.831,0.508,8.74,47764.782957859585,4.398627704010785,8.453442664525127,0
5002308,11579.0,70.0233,21.9967,1328.35,1.2607,6.57,45.242,0.52,0.701,0.721,0.837,0.57,5.47,72017.3590120045,1.9951608862312014,17.272648760687453,1
5002407,30612.0,76.6203,24.3173,1227.87,1.5821,8.13,22.6693,0.5,0.692,0.676,0.828,0.592,18.24,64259.3754083366,14.46876491801884,19.60015680125441,1
5002605,13583.0,78.2301,18.6557,1710.09,1.7223,5.55,51.4722,0.49,0.703,0.715,0.817,0.596,6.96,44749.31900169329,2.1774163943760683,0.0,0
5002704,898100.0,98.7175,22.1225,2088.31,3.1398,2.73,67.1906,0.56,0.784,0.79,0.844,0.724,4.59,39180.37969045763,111.11898838045033,16.145195412537582,1
5002803,5036.0,66.0842,21.247,1175.54,1.6829,7.16,32.0909,0.43,0.647,0.628,0.826,0.522,15.78,34680.10325655282,1.7195307415629975,0.0,0
5002902,20988.0,90.1706,20.5117,1522.15,3.7531,7.5,31.9893,0.54,0.727,0.756,0.811,0.627,3.87,33940.39451114923,5.6545350648258985,4.76462740613684,0
5002951,30993.0,92.6564,25.4348,2090.92,1.148,3.22,66.7187,0.47,0.754,0.758,0.85,0.665,3.17,85666.92478946858,9.529484581347447,22.585745168263802,1
5003108,4783.0,39.1177,17.1231,1190.38,1.3953,8.36,8.1808,0.53,0.671,0.684,0.83,0.531,12.48,30238.344135479823,1.8124818344453402,20.907380305247752,1
5003157,14289.0,68.5352,26.5869,699.98,3.1243,16.06,51.8088,0.55,0.589,0.607,0.806,0.417,35.06,23527.04877878088,13.957822739851542,90.97907481279306,1
5003207,96268.0,92.418,23.3473,1432.56,4.5434,3.86,51.236,0.55,0.7,0.701,0.834,0.586,16.11,39963.071841110235,1.4941221361191084,19.73656874558524,1
5003256,26037.0,90.0065,22.7753,1508.09,4.6329,6.13,55.6313,0.47,0.706,0.717,0.811,0.606,5.45,98174.098398433,6.259821165826478,23.044129508007835,1
5003306,32151.0,90.9147,20.9636,1501.32,4.2514,7.2,16.0551,0.51,0.703,0.719,0.836,0.579,8.47,38125.87477838947,5.030933410195468,34.213554788342506,1
5003454,13663.0,88.2676,20.3542,1317.66,4.0197,8.29,9.8226,0.45,0.694,0.693,0.81,0.595,7.79,33762.3508746249,16.492244553081054,21.957110444265535,1
5003488,11100.0,50.5856,22.6847,1232.92,1.5104,8.85,30.4372,0.58,0.639,0.64,0.773,0.528,29.35,28011.08108108108,4.5673373657573135,18.01801801801802,1
5003504,5578.0,65.1667,20.7063,1196.02,1.5391,7.56,12.674,0.61,0.699,0.706,0.809,0.597,19.72,38471.13660810326,19.904722821917318,17.92757260666906,1
5003702,243367.0,93.8977,24.1935,2015.16,2.5503,3.61,69.3567,0.52,0.747,0.753,0.843,0.657,5.96,50541.564797199295,59.89998742274278,15.203375971269727,1
5003751,11386.0,84.1648,22.0797,1275.12,2.4986,8.68,27.5144,0.49,0.684,0.674,0.824,0.577,12.39,46082.1183910065,11.242145506103894,35.13086246267346,1
5003801,20609.0,93.3087,19.7875,1514.57,3.982,7.35,25.1051,0.52,0.714,0.719,0.815,0.621,7.62,33922.218448250766,63.28942883202153,4.852249017419574,0
5003900,3539.0,53.2919,17.7169,1711.92,1.5,9.59,6.0161,0.44,0.66,0.677,0.83,0.511,7.59,40161.91014410851,0.7250955593582608,0.0,0
5004007,10444.0,80.9077,18.537,1559.86,6.7167,8.16,14.9001,0.46,0.721,0.705,0.822,0.648,6.95,26819.322098812714,21.18007320955983,9.574875526618154,0
5004106,9940.0,86.7203,21.2877,1147.34,2.7602,9.68,39.8215,0.57,0.675,0.677,0.826,0.549,19.15,35234.20523138833,8.111464910977897,10.060362173038229,0
5004304,13808.0,75.4563,22.5739,1475.2,1.9036,10.78,12.2505,0.51,0.662,0.671,0.817,0.53,13.89,57082.19872537659,4.668950196286616,7.242178447276941,0
5004403,8404.0,68.2889,22.9296,1686.73,2.0346,8.12,19.9361,0.48,0.681,0.702,0.846,0.531,6.7,48326.154212279864,1.4587264089537058,0.0,0
5004502,24137.0,63.6989,24.3609,1257.96,1.2637,8.45,14.525,0.54,0.654,0.66,0.809,0.523,22.5,46572.68923229896,17.9806300558184,12.429050834817913,1
5004601,19423.0,52.7519,22.2005,1255.34,5.0204,11.16,1.1275,0.5,0.62,0.645,0.772,0.479,20.48,64813.77748030685,9.411658672191972,41.18828193378984,1
5004700,27821.0,84.7885,21.2465,1420.01,2.3049,5.36,1.5929,0.48,0.72,0.715,0.85,0.615,7.72,52536.86064483663,13.886684336363137,21.566442615290608,1
5004809,8148.0,23.5641,26.9269,757.4,5.0113,13.35,15.008,0.66,0.526,0.547,0.791,0.337,56.46,20256.50466372116,19.558094598000505,49.09180166912125,1
5004908,7139.0,35.4672,16.9772,1392.46,0.5155,6.23,0.441,0.48,0.664,0.668,0.827,0.53,13.49,51967.22230004202,2.4502687092551443,14.007564084605686,1
5005004,23981.0,93.8952,21.7297,1572.74,2.7095,6.09,36.9021,0.55,0.712,0.718,0.845,0.595,11.42,38784.78795713273,11.258326025272432,8.339935782494475,0
5005103,3586.0,54.908,19.7156,1424.47,1.2285,9.48,56.1014,0.6,0.708,0.716,0.857,0.579,11.07,132414.947016174,1.8548442158446938,0.0,0
5005152,6729.0,73.1015,21.073,1202.34,2.6164,11.35,20.8386,0.51,0.623,0.646,0.77,0.485,22.95,71889.28518353395,4.288237903205249,29.72209838014564,1
5005202,21522.0,97.2447,24.9373,1172.23,5.081,4.32,32.9471,0.52,0.704,0.687,0.822,0.618,17.13,17239.475885140786,60.75284752508786,9.292816652727442,0
5005251,6799.0,49.8309,23.1505,1295.64,0.9377,8.61,23.3617,0.53,0.672,0.676,0.822,0.545,21.84,161390.20444182967,3.939667860329822,29.416090601559052,1
5005400,45047.0,91.1071,22.5786,1785.78,1.6969,4.01,42.9379,0.54,0.736,0.744,0.873,0.613,7.82,100286.96694563456,8.346821002037279,15.539325593269252,1
5005608,25536.0,56.6299,22.5877,924.13,2.9869,9.96,39.5052,0.54,0.632,0.638,0.782,0.507,25.34,24733.787593984962,4.66754097761368,15.664160401002505,1
5005681,19193.0,88.0165,20.8201,1531.14,1.7555,8.21,1.2628,0.5,0.686,0.707,0.808,0.565,10.2,49092.846350231855,40.120824449182656,10.420465794821029,0
5005707,50457.0,94.0246,21.7314,1743.97,3.4623,6.99,35.1398,0.47,0.7,0.715,0.803,0.597,6.88,57507.08524089819,15.818892693187095,19.818855659274234,1
5005806,13220.0,54.7958,21.5129,1269.36,0.8014,7.96,27.2356,0.58,0.639,0.658,0.822,0.483,27.53,33832.450832072616,3.381300741891145,7.5642965204236,0
5006002,21822.0,84.1124,22.0741,1245.03,3.4409,6.8,17.206,0.58,0.694,0.746,0.809,0.554,7.44,104605.76482448904,5.418051780605401,4.582531390340024,0
5006200,48563.0,87.5172,21.5061,1656.18,2.5358,5.05,37.0198,0.48,0.721,0.716,0.85,0.616,8.27,67579.32994254885,10.184940892821864,10.295904289273727,0
5006259,4721.0,67.2527,20.5465,1347.22,2.1436,10.19,10.5234,0.4,0.649,0.656,0.798,0.523,11.49,59122.43168820165,5.559415442951519,0.0,0
5006275,5510.0,54.3194,19.8911,1692.38,1.3399,7.87,14.4319,0.49,0.665,0.654,0.808,0.56,18.1,235316.51542649727,1.0886245061428255,18.148820326678763,1
5006309,40957.0,90.5852,20.8047,1719.67,2.9592,6.8,69.6255,0.49,0.721,0.727,0.823,0.627,5.67,38755.15784847523,7.652624616499938,9.766340308128036,0
5006358,12921.0,47.5815,27.5134,763.99,4.012,15.09,34.141,0.64,0.588,0.566,0.811,0.444,52.84,22135.593220338982,9.885302641283092,15.478678120888476,1
5006408,6941.0,77.2655,19.4929,1271.33,1.0298,10.14,13.1063,0.48,0.671,0.672,0.801,0.562,12.72,38748.45123181098,1.9531304959054887,0.0,0
5006606,92017.0,86.6003,24.9128,1484.68,3.2812,6.02,61.4213,0.6,0.701,0.708,0.812,0.598,16.69,51854.548616016604,17.1696763404894,29.342404120977644,1
5006903,12859.0,65.7516,23.3922,1166.44,1.3632,8.77,69.2555,0.61,0.666,0.677,0.83,0.526,22.79,36093.39762034373,0.7346743077212962,15.55330896648262,1
5007109,23150.0,78.3844,23.6803,1580.75,2.8657,7.14,45.3566,0.47,0.664,0.681,0.83,0.519,9.84,84896.93304535637,1.3369746786813814,21.598272138228943,1
5007208,37601.0,89.2317,23.0659,1528.88,5.0315,5.05,23.828,0.53,0.715,0.72,0.861,0.59,9.26,87729.23592457647,9.439170057941407,5.3190074732055,0
5007307,4841.0,72.8568,18.4466,1501.79,2.794,8.19,10.4579,0.54,0.709,0.702,0.869,0.585,12.4,26897.954967981823,2.6470909886264216,20.65688907250568,1
