cod_ibge,pop_total,pop_urbana_pct,perc_jovens_15_29,renda_per_capita,taxa_desemprego,taxa_analfabetismo_15,perc_esgoto_adequado
4128534,9681.0,73.5565,24.2434,1263.37,2.6646,9.44,27.2648
4128559,8215.0,76.8107,19.8783,1368.31,2.9874,10.86,65.0637
4128609,7932.0,52.824,18.4947,1887.7,1.46,5.49,1.9829
4128625,3055.0,63.6007,19.4108,1217.29,2.3016,11.12,5.2863
4128633,5697.0,28.8573,22.2749,893.21,1.0089,12.29,16.3038
4128658,3811.0,59.958,20.3621,1641.92,,8.08,10.114
4128708,9706.0,77.21,20.1731,1800.07,0.6851,4.74,3.5007
4128807,5798.0,72.9562,17.5923,1278.58,7.1169,9.72,39.7727
4200051,2598.0,45.1501,17.398,2127.38,2.6358,5.1,32.1981
4200101,17392.0,65.4439,22.5276,1685.84,1.2347,7.71,2.3383
4200200,10990.0,75.1956,21.6561,1683.01,0.6377,2.34,53.4236
4200309,6055.0,59.3064,21.8332,2206.89,0.8096,2.24,40.8703
4200408,6508.0,53.9951,20.8359,2200.72,3.8974,3.83,21.4815
4200507,6036.0,59.3605,18.8535,1626.84,1.6178,6.79,11.6535
4200556,2839.0,45.9669,18.5277,2175.45,0.4947,5.15,1.1696
4200606,6743.0,54.3675,19.9318,1876.74,1.0606,3.62,0.8943
4200705,10481.0,38.3456,21.1144,1625.18,2.2146,5.45,14.8472
4200754,1856.0,35.6681,13.847,2513.02,0.1899,2.1,0.5517
4200804,5943.0,57.9505,18.4755,2515.03,1.9284,4.93,0.703
4200903,5358.0,20.4181,18.1784,1380.1,0.5798,6.89,0.9533
4201000,8285.0,57.3929,20.7363,1468.32,1.5778,6.32,21.888
4201109,3593.0,39.9666,17.7567,1642.76,0.806,5.01,1.5026
4201208,11224.0,56.887,20.4205,1801.02,1.1573,1.89,15.462
4201257,9811.0,47.7321,21.3332,1835.23,2.3208,5.18,34.0594
4201273,4378.0,42.0968,16.1032,2056.91,0.7647,2.16,14.2679
4201307,45283.0,93.5583,24.5037,1494.49,3.5658,2.51,74.2962
4201406,71922.0,92.3042,21.7333,1922.77,2.6934,2.42,38.9242
4201505,8834.0,64.5461,20.9531,2061.11,0.3477,3.79,39.7538
4201604,3556.0,70.8099,18.4758,2168.63,0.7349,3.3,66.2114
4201653,2510.0,36.0159,19.5219,2237.43,1.9076,6.73,1.2644
4201703,8319.0,93.2684,21.0963,1713.62,1.5843,3.94,84.73
4201802,3227.0,49.1168,18.903,2095.5,0.4263,2.33,40.9167
4201901,6780.0,43.2891,20.767,2233.37,1.7369,2.62,18.2641
4201950,15820.0,99.1719,17.3009,1530.6,2.7303,2.56,1.5781
4202008,139155.0,100.0,21.7362,3583.85,2.645,1.09,98.0505
4202057,14912.0,94.4944,15.8597,1709.56,2.7321,2.73,5.9859
4202073,15669.0,91.6395,17.6144,1743.57,3.9376,3.3,0.7873
4202081,3144.0,47.0102,18.7023,1849.34,0.4614,6.84,0.0876
4202099,1668.0,23.3213,14.8681,2909.71,,7.31,
4202107,45369.0,95.1994,20.4787,1670.39,3.1465,2.53,45.6611
4202131,5872.0,21.7473,20.9298,1195.56,0.9482,5.06,0.1922
4202156,2658.0,57.6749,18.7359,1798.71,1.0512,4.58,0.2099
4202206,10520.0,55.5323,20.3612,1654.16,1.693,2.14,2.1803
4202305,76773.0,92.2342,22.8948,1899.63,4.4504,2.51,47.2509
4202404,361261.0,97.3249,22.5466,2633.68,3.0425,1.21,67.617
4202438,3515.0,36.5007,19.8578,1561.31,1.7778,6.08,15.9366
4202453,25058.0,99.98,22.1726,1964.03,2.3713,1.6,16.9462
4202503,4026.0,55.9613,20.9389,1591.86,0.619,5.84,36.1911
4202537,2777.0,64.8181,22.5423,1602.98,5.6604,4.66,8.0082
4202578,2187.0,37.3114,17.7869,2347.75,0.9009,6.79,0.7463
4202602,8418.0,73.9249,22.8795,1710.21,0.9972,5.66,59.2361
4202701,5363.0,36.9569,19.3735,1804.04,0.1821,2.02,15.5364
4202800,33773.0,82.2491,24.6765,1873.21,1.1538,2.25,51.3917
4202859,4026.0,61.4257,18.5047,1932.61,0.6689,2.51,33.6011
4202875,2489.0,39.3331,18.6822,1449.82,1.3158,7.84,34.1176
4202909,141385.0,98.2608,23.0548,2235.17,1.7666,1.98,78.4923
4203006,73720.0,91.5152,23.7507,1873.8,1.6804,3.31,57.0881
4203105,6304.0,66.1802,19.3687,2564.39,1.2125,4.63,3.8528
4203154,3443.0,66.7151,24.1359,1031.92,2.3846,8.34,6.8323
4203204,103074.0,96.6471,24.1593,1838.18,2.1167,2.66,85.1767
4203253,2625.0,42.819,17.7524,1338.98,0.6119,7.02,30.8383
4203303,12501.0,58.2353,20.4224,1633.87,1.4525,2.56,23.297
4203402,7257.0,65.1371,21.028,1293.18,1.7876,9.15,54.1682
4203501,9623.0,79.7672,22.9242,1921.14,3.1354,6.81,3.1851
4203600,36932.0,83.8568,22.444,1809.2,1.8449,3.67,79.4438
4203709,12821.0,73.949,23.1573,1639.81,0.4727,4.26,32.4944
4203808,55016.0,79.5805,21.7573,1821.76,3.0682,2.99,28.5758
4203907,23314.0,87.2437,22.9776,1812.66,1.5409,3.9,16.9312
4203956,23975.0,98.1189,21.439,1711.32,2.668,1.97,89.9953
4204004,10566.0,88.9741,22.4588,1900.84,1.5393,2.9,57.6923
4204103,4614.0,56.7837,18.6606,2494.4,1.0097,7.67,0.2388
4204152,2805.0,44.0285,18.0392,1552.72,,6.05,0.8729
4204178,3317.0,30.5095,18.9931,1203.24,1.4095,8.92,1.086
4204194,2950.0,20.6102,19.9661,1770.31,0.5409,4.28,10.4824
4204202,254785.0,95.1135,24.9402,2385.86,3.1388,2.56,38.3833
4204251,17240.0,89.3619,19.971,2094.01,1.8328,1.54,65.9872
4204301,81646.0,84.712,20.8706,2277.94,1.5541,2.82,33.5251
4204350,4781.0,47.7515,18.8454,2130.12,1.3128,2.66,13.4615
4204400,10388.0,66.2495,18.8294,2249.78,4.3572,4.74,30.3144
4204459,2065.0,46.0533,20.339,2083.12,,8.09,6.0367
4204509,15267.0,78.6271,21.065,1989.39,1.9229,1.88,59.2777
4204558,15727.0,86.2084,21.8669,1531.4,2.0789,5.08,78.8792
4204608,214493.0,97.6638,22.1578,2235.77,2.0099,1.76,80.5769
4204707,10953.0,66.4384,18.6342,2191.07,1.4189,2.86,4.4641
4204756,1968.0,47.3577,19.3598,2169.22,0.1969,3.57,0.1422
4204806,40045.0,92.9105,22.7994,1806.18,2.9685,5.34,69.2329
4204905,8530.0,53.3998,17.3857,2412.49,0.6061,3.67,1.3747
4205001,15008.0,76.6858,20.689,2292.36,3.0291,6.11,34.8845
4205100,4221.0,54.6316,21.4878,1899.35,0.1229,3.12,4.6735
4205159,3637.0,65.4935,19.8515,1771.6,0.914,3.24,14.4534
4205175,3402.0,32.04,24.8383,1241.72,0.7407,8.6,7.5874
4205191,2269.0,54.9581,20.0529,1847.57,1.5411,4.52,17.6761
4205209,4885.0,70.87,18.4442,1649.61,0.575,4.64,48.4043
4205308,11192.0,83.0057,20.9435,1884.75,1.1306,4.87,67.4349
4205357,1783.0,26.977,19.069,2168.65,0.5803,8.33,0.7541
4205407,537211.0,99.5562,21.8724,3636.13,3.5638,1.24,57.1046
4205431,2682.0,53.7286,19.3512,2102.36,0.639,5.71,5.042
4205456,31431.0,91.5147,25.3603,1664.12,1.4069,2.9,68.0667
4205506,33481.0,87.9215,22.9802,1714.52,2.2109,4.04,70.5438
4205555,2411.0,37.9925,20.0332,1788.63,0.6926,4.52,1.7321
4205605,3210.0,70.3738,17.8505,2170.52,0.6098,8.42,0.6061
4205704,29959.0,96.9992,19.5801,2120.74,2.5012,3.03,8.1283
4205803,18545.0,76.4141,23.0574,1603.44,2.3717,3.95,62.7877
4205902,72570.0,92.242,23.2575,2016.67,1.0147,2.1,64.2542
4206009,16915.0,97.0381,19.8286,1823.64,1.5728,4.07,16.7316
4206108,6277.0,50.8842,19.675,2306.62,0.8106,3.29,49.5868
4206207,12435.0,44.5919,20.2975,1841.83,0.4428,2.71,39.3212
4206306,24543.0,93.762,21.2362,1933.97,2.1728,1.16,57.416
4206405,10796.0,57.4565,18.2104,2834.02,0.539,2.76,6.849
4206504,46711.0,93.9629,24.4311,1850.72,2.7894,2.96,58.8015
4206603,4829.0,72.1682,17.2292,2492.22,0.5153,4.54,0.4625
4206652,8425.0,54.5163,21.1276,1858.24,1.6004,4.07,1.7508
4206702,21724.0,89.3436,21.207,1922.35,0.9946,3.37,76.6647
4206751,2008.0,36.0558,17.0817,2299.32,,3.02,21.2291
4206801,3269.0,46.4668,17.5895,1917.72,3.6603,5.22,1.84
4206900,19862.0,89.1652,21.9263,2075.03,0.9996,2.31,32.1994
4207007,59035.0,89.0319,21.7244,1976.0,2.3717,2.39,53.9512
4207106,17046.0,67.6522,22.2868,1724.1,2.5992,3.41,60.8087
4207205,11881.0,33.0696,17.2124,1397.34,0.64,6.44,12.8652
4207304,52579.0,97.7348,19.1426,1867.08,3.0434,3.36,5.7606
4207403,5982.0,43.0291,22.1665,1900.55,0.3786,3.82,15.2612
4207502,71549.0,96.703,23.3826,1941.73,2.0053,1.63,60.165
4207577,2877.0,41.2583,17.7616,2700.4,0.4711,1.99,13.6023
4207601,4578.0,60.8344,17.038,2074.85,0.7907,1.87,0.545
4207650,9335.0,57.2683,18.661,2584.82,0.6884,2.82,0.9703
4207684,7730.0,27.6455,26.5977,1290.53,0.3833,6.78,0.5142
4207700,7816.0,53.5568,20.893,2372.79,0.9298,3.48,2.9516
4207759,3986.0,39.7642,18.9413,2149.25,0.0934,3.39,0.2729
4207809,10195.0,76.3021,21.9912,1801.71,1.4485,3.9,8.867
4207858,2069.0,41.0826,18.898,2193.15,0.5279,6.74,1.0165
4207908,10285.0,38.8916,22.4016,1443.53,2.9197,4.17,17.8185
4208005,7067.0,68.7703,19.1595,2845.16,2.2606,3.8,52.0238
4208104,22051.0,59.2127,22.7926,1585.77,1.1325,2.84,11.3934
4208203,264054.0,96.7919,23.683,2365.7,3.1507,1.83,80.5057
4208302,75940.0,98.6344,22.7482,2579.53,2.4414,1.68,65.9921
4208401,16638.0,56.996,21.2826,2634.98,1.4023,1.8,48.6342
4208450,30750.0,96.6309,18.6276,1795.93,3.3708,2.14,1.8884
4208500,26525.0,70.345,22.8916,2112.88,1.4044,3.22,48.2972
4208609,4310.0,51.6937,18.3063,2085.55,1.8031,4.38,1.685
4208708,10624.0,58.9514,20.8208,1613.26,1.341,4.95,11.921
4208807,20375.0,82.7926,18.2822,1851.84,1.8677,3.2,7.4931
4208906,182660.0,93.9209,22.4127,2341.61,2.1928,1.43,86.3664
4208955,1776.0,60.1351,18.4685,2584.16,1.5952,2.56,0.5917
4209003,30146.0,93.4087,21.2267,2837.07,2.9528,1.73,60.1682
4209102,616317.0,96.9125,23.0399,2260.92,3.4894,1.52,78.0244
4209151,5985.0,38.7135,22.7402,1488.38,0.9184,3.41,9.7444
4209177,2555.0,58.3562,22.0352,2527.58,0.8451,5.85,0.528
4209201,2248.0,54.9822,18.194,2588.1,0.2606,3.32,0.8444
4209300,164981.0,97.7379,22.602,2029.41,3.9728,3.38,79.8031
4209409,42785.0,95.3652,19.1118,1700.15,3.9636,2.61,50.4909
4209458,1702.0,50.4113,18.8014,2948.12,,5.49,4.6233
4209508,7932.0,77.5214,19.5663,2054.57,1.0492,2.15,48.6726
4209607,14381.0,80.9401,19.8734,1957.24,1.2037,2.73,52.5279
4209706,11472.0,68.41,23.4745,1252.95,2.8208,8.22,30.382
4209805,3330.0,29.1592,19.6997,1675.05,0.6997,8.59,10.8463
4209854,4549.0,54.2317,18.9492,1702.86,0.1878,4.27,9.5296
4209904,12873.0,77.5421,21.6888,1799.95,0.5356,2.9,56.0421
4210001,11684.0,47.6464,23.2455,1830.61,1.053,2.6,37.5502
4210035,5794.0,71.8847,18.3638,2502.26,0.4461,1.24,69.2173
4210050,1778.0,40.8886,17.5478,1809.53,0.2339,4.14,11.1111
4210100,55286.0,80.6027,21.4539,1806.38,3.2557,2.02,5.324
4210209,3214.0,34.3186,17.5482,1622.58,0.1908,4.5,2.1577
4210308,7425.0,42.2222,21.468,1244.76,2.2712,4.38,22.9735
4210407,7815.0,81.881,21.8682,1861.57,1.4503,2.79,38.7026
4210506,28251.0,83.8271,22.1656,2146.03,1.2299,2.16,5.4148
4210555,2184.0,40.3388,18.7729,3440.45,0.5738,5.59,0.1348
4210605,17162.0,55.18,19.5082,1903.58,1.1571,2.5,47.7434
4210704,2761.0,54.1108,20.8982,1198.14,5.2586,8.41,29.4606
4210803,7006.0,61.7043,19.3406,1822.0,0.8613,3.22,41.3287
4210852,2511.0,46.356,19.8327,1380.51,2.88,4.39,38.6918
4210902,4080.0,67.9167,21.0049,2525.48,0.1781,4.61,3.9843
4211009,10066.0,68.5973,20.3457,2163.03,1.2608,2.85,2.2205
4211058,9117.0,92.6182,26.4012,1157.98,3.0995,8.17,72.845
4211108,7736.0,58.3247,22.2208,1235.91,2.1861,5.44,10.5007
4211207,18537.0,87.9161,21.7457,1720.72,0.4326,3.32,82.8906
4211256,3010.0,45.4153,19.1362,1647.35,1.2258,4.69,8.6397
4211306,86401.0,95.9156,22.8898,1738.92,4.7181,2.74,83.3979
4211405,5155.0,76.0233,20.6402,2798.97,1.0333,4.63,4.8026
4211454,4536.0,42.1517,19.9074,2406.86,0.5458,3.31,2.3159
4211504,13727.0,76.1492,19.9534,2047.66,1.2103,3.02,54.8361
4211603,13664.0,79.8156,20.4772,1877.88,0.3471,2.87,51.3142
4211652,2643.0,49.4135,19.7881,2185.28,0.1503,4.58,0.1101
4211702,23661.0,79.5529,21.5037,2065.31,0.9952,2.51,66.1873
4211751,17312.0,92.3232,22.7761,1792.79,3.3233,3.41,72.4116
4211801,7032.0,69.781,18.9562,2446.42,0.7351,3.06,33.9104
4211850,2181.0,48.5099,20.3576,1508.02,0.1056,6.79,1.2706
4211876,1927.0,26.5698,17.4364,1673.43,0.5669,6.94,0.578
4211892,2215.0,46.9977,18.3296,1156.41,0.4969,6.98,23.4245
4211900,222598.0,98.7933,23.2221,2029.43,3.8134,1.99,54.9771
4212007,7605.0,76.1078,20.7758,2139.93,1.0094,6.96,0.4671
4212056,2561.0,46.8957,17.6884,1501.95,1.168,5.63,36.6667
4212106,15626.0,68.4308,18.2324,1913.03,0.6365,3.78,0.8267
4212205,19150.0,67.9687,22.6527,1568.58,2.9363,3.3,53.5673
4212239,4267.0,42.9107,18.3736,2750.48,0.45,5.83,0.0635
4212254,12897.0,95.0686,19.3921,1750.71,1.3975,2.1,3.2027
4212270,4034.0,38.2251,20.5999,1587.67,0.2335,8.56,6.1331
4212304,9063.0,81.43,20.4237,1513.69,1.3919,6.64,2.0954
4212403,4245.0,29.7291,16.914,1875.23,0.9066,3.09,12.0907
4212502,33663.0,99.8277,20.7617,1753.22,2.4387,2.38,82.1065
4212601,2992.0,57.3529,15.7086,2454.13,0.1775,2.18,0.6667
4212650,10190.0,81.3837,20.5594,1490.29,2.2979,3.71,4.8117
4212700,6716.0,42.302,19.1185,3308.39,0.2426,3.55,34.2202
4212809,27127.0,91.7462,19.8363,2255.06,3.8045,2.15,60.9496
4212908,21972.0,87.8709,23.3934,2285.95,1.5373,2.54,6.3971
4213005,3473.0,63.7201,23.4955,2022.36,0.9775,2.82,52.5957
4213104,5769.0,65.7306,19.3794,1775.54,1.5452,2.39,6.1734
4213153,2946.0,58.0788,18.4657,1901.26,0.6866,5.31,0.0945
4213203,34289.0,87.2671,20.2193,2135.56,2.3599,1.2,34.7895
4213302,4437.0,76.5382,21.794,1329.52,3.916,7.97,33.3959
4213351,3210.0,88.7539,23.4579,1197.09,0.3467,7.84,77.7046
4213401,10649.0,87.088,22.8848,1564.49,0.9257,6.67,33.7566
4213500,27688.0,93.9396,22.0998,2069.1,2.2973,2.93,16.5468
4213609,32970.0,86.8911,21.5469,1898.25,3.168,2.36,72.5895
4213708,17123.0,65.0295,22.1807,1720.92,0.9878,2.76,60.1285
4213807,8270.0,72.89,20.1814,1478.65,1.1009,4.78,41.0819
4213906,1689.0,39.1948,18.3541,1871.95,0.1062,2.64,0.9901
4214003,20010.0,77.956,24.8026,1966.13,1.9118,2.32,66.21
4214102,2301.0,46.8927,18.5571,1951.22,1.2723,5.8,16.5345
4214151,2964.0,42.0715,20.1754,2349.85,1.0676,2.9,0.183
4214201,11022.0,67.7373,21.5297,1806.72,4.4406,5.24,4.9662
4214300,3279.0,41.598,16.9869,2011.61,0.6565,4.36,27.462
4214409,6253.0,50.104,19.3507,1809.13,0.5438,3.94,6.7441
4214508,6452.0,48.4966,20.1333,2058.98,2.2929,4.26,45.2838
4214607,7747.0,59.8038,20.4079,2489.7,1.2214,2.41,57.0175
4214706,10865.0,58.6378,20.0,1654.22,1.4045,2.02,21.974
4214805,72587.0,93.1834,22.9463,2416.85,1.6432,1.93,65.0605
4214904,4847.0,46.2348,19.3522,1801.19,0.5173,0.98,37.737
4215000,39261.0,89.3813,22.4803,1592.73,1.3695,4.45,61.8396
4215059,2397.0,43.0955,21.3183,1770.92,1.6007,6.04,28.473
4215075,4768.0,55.8305,19.3792,1853.54,1.7214,4.99,2.7203
4215109,12757.0,82.2372,18.6643,1885.06,1.7365,2.88,59.2293
4215208,4823.0,43.1682,16.9604,2356.31,1.2019,5.72,3.3889
4215307,7489.0,67.5391,21.6851,1842.19,1.6807,3.0,52.0015
4215356,3632.0,46.8612,19.7963,1583.41,1.5356,6.84,0.5162
4215406,4390.0,82.4829,20.41,1953.74,0.6268,3.72,4.1491
4215455,12882.0,56.6527,24.0801,1365.46,1.1294,3.28,29.5225
4215505,15546.0,88.3571,23.0928,1544.14,0.3629,6.15,81.2071
4215554,2425.0,53.2371,18.1443,2133.42,0.1635,3.66,1.5891
4215604,2088.0,27.7299,18.8697,1903.24,,3.17,10.0407
4215653,9792.0,53.6969,20.5474,1531.38,2.0375,3.11,1.5514
4215679,8066.0,23.7664,20.5058,1685.25,1.4188,2.62,7.2011
4215687,2576.0,32.8804,18.7112,1861.87,0.1709,6.85,0.4188
4215695,1651.0,56.9958,19.6245,1422.63,0.3584,5.59,2.4263
4215703,27272.0,90.0411,20.3322,1906.51,2.4179,3.03,48.1256
4215752,2684.0,44.1505,19.7839,2364.31,1.5581,7.62,0.3064
4215802,83277.0,94.3622,21.6542,1941.74,1.3972,1.44,45.0907
4215901,2946.0,22.3014,17.685,1564.53,1.4493,1.36,2.0426
4216008,10282.0,71.348,18.4303,2123.6,1.0635,2.7,3.9246
4216057,6084.0,61.7686,24.9836,1488.6,1.206,6.37,64.9492
4216107,9226.0,72.0681,20.052,2247.77,0.9571,5.6,22.9655
4216206,52674.0,93.194,19.2163,1869.82,3.54,2.07,23.1389
4216255,6295.0,44.0826,17.4265,3215.69,0.5673,0.59,1.7043
4216305,32687.0,92.3425,23.3763,1715.92,0.9814,2.08,49.8194
4216354,4463.0,55.2319,21.9807,1695.69,1.1965,3.6,13.1544
4216404,8668.0,38.6594,20.2353,1534.99,0.6479,4.27,3.4908
4216503,25939.0,71.4021,21.5467,1604.93,1.4574,3.65,50.0209
4216602,270299.0,99.6855,22.225,2396.69,3.1355,1.66,72.026
4216701,14167.0,68.7443,19.2137,2548.44,0.9747,2.99,1.4055
4216800,8708.0,33.7621,19.0629,1223.88,1.0535,5.77,21.1301
4216909,24791.0,82.1104,21.7418,2140.03,2.0173,4.03,11.4003
4217006,13509.0,81.8491,24.4134,2064.29,0.5671,2.56,82.382
4217105,3405.0,37.8855,17.9442,2224.39,0.1402,0.72,24.1438
4217154,1781.0,31.3869,16.0022,2281.1,0.2466,5.32,0.3021
4217204,44330.0,89.3932,21.3603,2515.12,2.1218,2.69,10.3115
4217253,5776.0,73.1475,20.2216,2167.98,1.5791,3.76,19.3456
4217303,10265.0,63.546,20.7793,2154.73,0.9671,1.96,0.6392
4217402,20061.0,90.8978,20.8514,1978.64,1.3485,1.72,66.9349
4217501,18620.0,75.2148,21.8743,2097.28,1.6556,3.14,30.6989
4217550,3303.0,64.7593,18.9827,1823.32,1.8405,3.66,2.0325
4217600,13714.0,79.3642,19.8483,1838.15,1.2799,2.89,47.8734
4217709,29991.0,86.3392,22.4934,1687.98,2.3548,2.34,33.9518
4217758,2832.0,42.5847,19.2444,3151.9,1.0198,5.67,30.7307
4217808,18310.0,65.9694,20.5844,2065.3,1.1199,2.71,54.2063
4217907,8143.0,62.3849,20.2505,1861.19,0.3365,2.49,1.1475
4217956,2329.0,41.9064,18.2482,1442.85,0.1946,5.86,0.8111
4218004,51592.0,91.9968,23.996,1989.06,1.9399,3.09,56.2071
4218103,5386.0,49.7215,19.9963,1777.55,0.8769,5.8,15.3654
4218202,46099.0,93.2276,21.8052,2129.74,2.3099,1.43,66.3798
4218251,7342.0,60.365,26.0556,1221.89,2.7018,5.28,19.2857
4218301,19746.0,85.8959,23.2807,1287.6,1.8215,4.47,11.4407
4218350,3782.0,54.1248,17.5833,1977.65,0.9918,2.33,33.382
4218400,7362.0,54.075,19.5192,1556.82,0.1835,2.97,23.8592
4218509,8787.0,79.39,22.613,2521.03,0.9647,2.6,39.502
4218608,7274.0,69.4116,20.0852,2025.72,1.942,2.74,51.909
4218707,110088.0,94.2818,20.2574,2160.06,2.0622,2.01,76.1719
4218756,4916.0,35.1098,18.1041,3288.15,0.3003,2.72,9.8639
4218806,13043.0,71.5556,20.7391,2009.39,1.9447,2.97,48.9004
4218855,2774.0,52.956,18.0606,2224.06,0.7741,5.52,0.1949
4218905,10834.0,73.0478,20.3157,2017.81,0.5598,4.7,50.3286
4218954,2656.0,48.6069,18.9383,1649.66,3.6859,4.78,15.5925
4219002,20919.0,71.992,19.346,1838.88,1.0318,2.72,49.8133
4219101,3634.0,61.8327,21.9318,2062.19,2.187,4.55,18.7452
4219150,2627.0,39.665,18.3479,1330.09,2.9825,5.23,3.2706
4219176,4576.0,58.042,22.5743,1899.82,1.6522,4.74,20.3727
4219200,6189.0,42.4624,20.3749,1633.53,0.4523,4.27,4.5923
4219309,55466.0,92.325,23.5514,2199.25,1.3792,2.23,62.8925
4219358,5370.0,31.9181,21.4339,1613.42,0.5795,3.82,11.1342
4219408,4255.0,40.2585,22.1152,2324.29,0.1218,2.78,10.0196
4219507,51607.0,94.0628,22.6597,2120.34,2.4089,3.2,12.3154
4219606,3653.0,33.1782,16.2059,2639.27,,2.51,23.9425
4219705,31918.0,87.3582,21.361,1900.05,1.0832,3.27,7.4427
4219853,3930.0,89.0585,23.1298,1456.33,2.2924,4.32,0.6835
4220000,15981.0,98.542,18.4156,1651.68,2.2948,2.72,4.2992
4300034,4170.0,36.7146,19.8801,1644.79,2.3068,3.52,13.9505
4300059,3912.0,43.5327,20.0665,2262.1,0.652,2.89,6.5847
4300109,16041.0,51.0691,18.2158,1720.07,0.7979,3.41,49.6738
4300208,6720.0,64.1667,17.2321,2357.63,0.3562,2.93,6.25
4300307,6123.0,41.189,13.8821,1732.26,1.27,4.83,0.6659
4300406,72409.0,90.6006,19.9298,1653.21,4.7224,3.91,76.4489
4300455,3651.0,46.59,14.1331,2205.9,0.8824,4.76,0.5506
4300471,1969.0,51.6506,16.2519,2128.82,1.3228,3.11,18.5464
4300505,7117.0,36.181,15.751,2094.44,1.4362,7.63,12.6186
4300554,1800.0,48.7222,16.5,1652.45,5.644,5.43,0.1435
4300570,3072.0,36.1328,17.3503,1814.97,0.464,1.24,14.065
4300604,187315.0,100.0,22.9298,1332.84,6.03,2.55,92.1832
4300638,5310.0,32.2599,20.4896,1018.29,2.3908,7.32,3.0318
4300646,7650.0,62.915,22.8889,1500.41,0.7068,6.37,4.7915
4300661,1135.0,50.3084,18.8546,1705.55,1.7657,3.55,13.5011
4300703,5957.0,48.9508,16.552,2682.97,0.0883,2.65,39.1946
4300802,13045.0,73.4381,17.9916,2153.43,0.4967,3.24,68.2381
4300851,4112.0,79.5477,16.3181,1556.44,2.1424,4.82,11.8566
4300877,8525.0,80.3754,22.0528,1362.38,0.1821,3.02,56.4541
4300901,6483.0,59.6175,15.0393,2353.81,0.4866,2.75,43.1014
4301008,21958.0,82.4529,18.4853,2120.87,1.7935,1.7,5.0672
4301057,11057.0,96.1291,16.2521,1638.58,2.7312,2.13,3.3819
4301073,2599.0,26.5871,19.6999,1613.45,0.983,2.98,0.1215
4301107,14601.0,91.6239,20.7931,1504.33,6.6988,4.06,52.2583
4301206,12058.0,51.443,19.8292,1519.14,1.4091,4.68,11.4106
4301305,17558.0,87.9713,20.1674,1360.17,4.2393,5.77,84.5096
4301404,10322.0,66.8184,20.1414,1561.86,0.2063,4.34,56.5759
4301503,7149.0,57.1269,16.4778,2387.12,1.1239,2.6,1.3409
4301552,3396.0,52.1496,16.9317,1517.58,2.0208,2.82,19.651
4301602,117938.0,97.4097,21.3697,1662.21,6.1848,2.94,85.1697
4301636,14955.0,99.1307,16.8506,1475.9,10.7112,3.88,6.5902
4301651,6461.0,64.5101,18.4956,2268.93,0.8459,2.06,23.6094
4301701,7144.0,73.6702,18.813,2068.99,1.3588,2.63,21.6045
4301750,5889.0,14.1111,20.7166,1185.44,3.477,6.17,1.5774
4301800,4831.0,64.0447,17.4705,1797.57,1.7827,4.81,4.7644
4301859,3161.0,63.5875,19.4242,1418.41,2.3653,5.45,0.2545
4301875,4241.0,75.1474,22.2117,1229.26,4.4554,4.09,72.093
4301909,12225.0,76.7117,19.3538,1523.42,7.2239,4.74,74.166
4301925,1696.0,27.3585,12.0873,2481.84,0.9938,5.16,
4301958,2498.0,72.0977,17.534,1991.52,1.569,2.44,1.4509
4302006,9296.0,44.2879,19.5676,1364.7,2.6382,10.83,27.4696
4302055,2082.0,22.6225,22.6225,1631.91,2.9262,11.25,7.8621
4302105,123151.0,95.1239,20.0616,2516.92,1.5757,1.62,83.5023
4302154,1933.0,62.5453,19.8138,1653.55,1.3529,3.74,1.8325
4302204,6966.0,70.758,17.0112,1976.81,1.3238,1.29,6.6545
4302220,2229.0,28.3984,17.0929,2133.19,0.5092,2.54,0.117
4302238,2271.0,41.4355,17.8776,1302.75,1.3205,1.79,0.2384
4302253,2779.0,16.6607,14.7175,2314.5,1.8182,2.83,3.2319
4302303,11202.0,78.852,21.0587,1183.2,1.8228,8.44,72.6298
4302352,13142.0,83.8076,19.6469,2002.51,1.0651,1.11,60.1081
4302378,2096.0,59.8282,17.3187,1621.07,2.2851,6.75,0.609
4302402,12294.0,80.3563,20.0016,1774.79,1.7372,2.79,22.06
4302451,6247.0,26.7488,18.3768,1647.73,1.0107,6.45,2.377
4302501,5890.0,58.2683,17.5891,1390.7,0.6905,8.25,4.4086
4302584,2151.0,37.0525,16.5969,1638.05,3.4535,3.89,0.3717
4302600,3268.0,70.41,19.033,1343.57,1.4238,6.94,7.916
4302659,4966.0,49.6778,18.1031,1992.92,0.9934,3.43,6.1417
4302709,19084.0,96.4054,20.284,1374.61,8.1414,3.88,55.0796
4302808,32515.0,77.5304,18.3023,1519.48,2.7083,6.26,55.1529
4302907,11157.0,80.3263,18.41,1367.34,5.7286,4.85,24.0225
4303004,80070.0,86.4131,19.1033,1757.97,4.9418,4.46,43.7822
4303103,136258.0,100.0,21.3411,1884.12,4.5869,1.67,97.2506
4303202,4603.0,37.1931,19.2918,1246.35,1.2855,5.27,26.8072
4303301,4704.0,65.8588,17.2832,1856.95,6.4133,2.55,1.0554
4303400,4836.0,43.9826,18.0108,2241.76,0.9123,4.17,17.3936
4303509,62200.0,81.3023,20.492,1605.16,4.525,4.2,77.0811
4303558,2981.0,61.6572,18.1147,2309.51,2.8986,3.45,22.7837
4303608,6361.0,72.8973,20.7829,1511.6,0.7348,3.26,53.2865
